"","GEO_NAME","total_pop","total_dwellings","pop_density","land_area","num_male","age_25","age_30","age_35","age_40","age_45","age_50","age_55","age_60","age_65_up","age_mean","age_med","homes_detached_house","homes_semidetached_house","homes_rowhouse","homes_duplex_apt","homes_lowrise_apt","homes_highrise_apt","homes_other_stationary","homes_mobile","avg_ppl_household","married_ppl","single_ppl","avg_total_income","avg_aftertax_income","med_fulltime_income","avg_fulltime_income","income_none","income_under_10k","income_10k","income_20k","income_30k","income_40k","income_50k","income_60k","income_70k","income_80k","income_90k","income_100k_up","med_total_household_income","med_aftertax_household_income","indigenous_ppl","nonindigenous_ppl","home_owner","home_renter","home_gov_or_ind_band","condo","non_condo","avg_rooms_home","home_cost_under_30pct","home_cost_over_30pct","can_citizen_ppl","non_citizen_ppl","non_immigrant_ppl","immigrant_ppl","non_perm_res_ppl","no_move_last_yr","moved_last_yr","no_move_5yrs","moved_last_5yrs","school_no_hs","school_hs","school_college","school_uni_degree","edu_field_education","edu_field_arts_comms","edu_field_humanities","edu_field_socsci_law","edu_field_bus_admin","edu_field_science","edu_field_math_cs","edu_field_engin_arch","edu_field_agri_res_env","edu_field_health","edu_field_pers_protect_transp","edu_field_other","workforce_participation_rate","workforce_employment_rate","workforce_unemployment_rate","work_lastyear_didnotwork","work_lastyear_worked","work_lastyear_fulltime","work_lastyear_parttime","work_lastyear_avg_weeks","worktype_employee","worktype_selfemp","occup_cat_snr_mgmt","occup_cat_busfin","occup_cat_science","occup_cat_health","occup_cat_edu_law_socserv","occup_cat_arts_rec","occup_cat_sales_serv","occup_cat_trades_transp","occup_cat_natres_agr","occup_cat_manuf_util","occup_ind_agr_forest","occup_ind_mine_og","occup_ind_util","occup_ind_constr","occup_ind_manuf","occup_ind_wholesale_trd","occup_ind_retail_trd","occup_ind_transp_warehs","occup_ind_info_culture","occup_ind_fin_insure","occup_ind_realestate","occup_ind_prof_sci_tech_serv","occup_ind_mgmt","occup_ind_admsupport_wastemgmt","occup_ind_edu","occup_ind_health_socasst","occup_ind_arts_ent_rec","occup_ind_accom_food_svc","occup_ind_other","occup_ind_pubadmin","work_loc_home","work_loc_foreign","work_loc_notfixed","work_loc_workplace","commute_same_subdiv","commute_same_div","commute_same_prov","commute_diff_prov","commute_transp_cardriver","commute_transp_carpass","commute_transp_pubtrans","commute_transp_walk","commute_transp_bike","commute_transp_other","commute_time_under15","commute_time_15","commute_time_30","commute_time_45","commute_time_over60","commute_start_5am","commute_start_6am","commute_start_7am","commute_start_8am","commute_start_9am","commute_start_noon","BEV","PHEV","TotalEV"
"224","L8S",15787,8714,NA,NA,0.503262177741179,0.128270095648318,0.0880471273832901,0.0528916196870843,0.0449737125482992,0.044023563691645,0.0513080382593273,0.0532083359726357,0.0509913219737759,0.164059035915627,39.1,32.4,0.346568739958687,0.00286894652283681,0.00860683956851044,0.0786091347257287,0.117053018131742,0.269680973146661,0.00114757860913473,0,2.2,0.374041933236207,0.515930829163236,45880,39320,61600,72400,0.0497244568315703,0.101665927662,0.114334579084057,0.146956356495851,0.118768607081776,0.0839298156711218,0.0617596756825236,0.0481408754038133,0.0357889402673085,0.0256540191296636,0.022803572559701,0.065243554823589,62800,57200,0.0136188002787103,0.961233926648508,0.177677836194337,0.273009438145309,0,0.0929538673399128,0.723548313059445,5.5,0.285044656996263,0.157091277633496,0.76518654589219,0.209349464749477,0.591626021410021,0.254323177297777,0.12858681193387,0.72464686134161,0.241021093304618,0.432951162348768,0.500095014885665,0.0285044656996263,0.0839298156711218,0.114334579084057,0.285678089567366,0.016469246848673,0.016469246848673,0.0278710331285235,0.0490910242604675,0.0627098245391778,0.0459238614049534,0.0193196934186356,0.0794957876734022,0.00601760942547666,0.0680940013935517,0.00855133970988788,0,62.5,53.7,14.1,0.339519858111104,0.527332615443086,0.240387660733515,0.286944954709571,0.00242604674732375,0.458921897763983,0.0611262431114208,0.00411731171216824,0.0633432571102806,0.0611262431114208,0.0538417685437385,0.112750997656299,0.0259707354152151,0.119085323367328,0.0547919174003927,0.00696775828213087,0.01805282827643,0.00285044656996263,0.000633432571102806,0.00253373028441122,0.0250205865585608,0.0380059542661684,0.0101349211376449,0.0522581871159815,0.0158358142775702,0.0120352188509533,0.0129853677076075,0.00665104199657946,0.0509913219737759,0.000633432571102806,0.0294546145562805,0.10609995565972,0.0769620573889909,0.0123519351365047,0.0316716285551403,0.0152023817064673,0.0177361119908786,0.161208589345664,0.00158358142775702,0.045607145119402,0.257173623867739,0.192880217900804,0,0.0633432571102806,0.000633432571102806,0.178944701336543,0.021219991131944,0.0516247545448787,0.0370558054095142,0.00728447456768227,0.00665104199657946,0.0763286248178881,0.118451890796225,0.0570089313992525,0.0221701399885982,0.0285044656996263,0.0186862608475328,0.0497244568315703,0.0630265408247292,0.0712611642490657,0.0481408754038133,0.0513080382593273,34.8387914106543,22.803572559701,57.6423639703554
"225","L8T",19405,7948,NA,NA,0.489049214120072,0.0698273640814223,0.0721463540324659,0.0649317186292193,0.0538520999742334,0.0564287554753929,0.0641587219788714,0.0780726616851327,0.0754960061839732,0.208966761144035,43.5,43.6,0.680045294413689,0.0283090085556115,0.0522143935581278,0.0163563160543533,0.0761197785606442,0.125188726723704,0,0,2.5,0.468435970110796,0.384952331873229,47960,41360,60400,67500,0.0327235248647256,0.0564287554753929,0.100231898995104,0.13037876835867,0.111826848750322,0.10306622004638,0.0901829425405823,0.0615820664777119,0.0481834578716826,0.0368461736665808,0.0249935583612471,0.056171089925277,85000,75500,0.0190672507085803,0.978871424890492,0.267456841020356,0.131151765009018,0,0.0232762959235028,0.949295420231505,6.6,0.317959288843082,0.0788456583354805,0.927080649317186,0.0706003607317702,0.756763720690544,0.229064674053079,0.0121102808554496,0.904148415356867,0.0829683071373357,0.672507085802628,0.275702138624066,0.0633857253285236,0.153568667869106,0.200206132440093,0.114145838701366,0.0175212574078846,0.010306622004638,0.0164905952074208,0.0399381602679722,0.0602937387271322,0.00927595980417418,0.0128832775057975,0.0626127286781757,0.00180365885081165,0.0620973975779438,0.0208709095593919,0.000515331100231899,57,50.1,12.3,0.35815511466117,0.492398866271579,0.268229837670703,0.224169028600876,0.00214893068796702,0.42617881989178,0.046122133470755,0.00180365885081165,0.0809069827364081,0.0296315382633342,0.0443184746199433,0.056171089925277,0.0128832775057975,0.116722494202525,0.0932749291419737,0.00669930430301469,0.0296315382633342,0.0020613244009276,0,0.00231898995104355,0.0342695181654213,0.056171089925277,0.0164905952074208,0.0579747487760886,0.0247358928111312,0.00721463540324659,0.0182942540582324,0.00876062870394228,0.0265395516619428,0.0010306622004638,0.0224169028600876,0.0422571502190157,0.0729193506828137,0.00927595980417418,0.0244782272610152,0.0242205617108993,0.0211285751095079,0.0837413037876836,0.000515331100231899,0.0450914712702912,0.296315382633342,0.228291677402731,0,0.0675083741303788,0,0.266168513269776,0.0301468693635661,0.025766555011595,0.0115949497552177,0,0.00772996650347849,0.0876062870394228,0.146611698015975,0.0577170832259727,0.0234475650605514,0.0262818861118268,0.0376191703169286,0.0698273640814223,0.0742076784333935,0.0615820664777119,0.035557845916001,0.0623550631280598,22.6745684102036,16.4905952074208,39.1651636176243
"226","L8V",21165,9662,NA,NA,0.475076777699031,0.0748877864398772,0.0779588944011339,0.0680368532955351,0.0552799433026223,0.0526813134892511,0.0604772029293645,0.0687455705173636,0.0732341129222773,0.23954642097803,45,44.4,0.573897743738356,0.02328710411923,0.0160422272821362,0.0191471744980335,0.122645415027945,0.210101428275719,0.00206996481059822,0.000517491202649555,2.2,0.427120245688637,0.438695960311836,43280,37960,56800,61400,0.0271674935034255,0.0566973777462792,0.101582801795417,0.155917788802268,0.120481927710843,0.10937869123553,0.0836286321757619,0.0644932671863926,0.0425230333097094,0.0295298842428538,0.0193716040633121,0.0363808173871958,68500,62400,0.0285849279470824,0.952988424285377,0.249704701157571,0.193479801559178,0,0.0206996481059822,0.950631339267232,5.7,0.335223245924876,0.106307583274274,0.90904795653201,0.0725253957004489,0.744625561067801,0.219938577840775,0.0167729742499409,0.882825419324356,0.0869359792109615,0.623198677061186,0.308764469643279,0.0701630049610206,0.16607606898181,0.200803212851406,0.0963855421686747,0.0148830616583983,0.0103945192534845,0.0165367351759981,0.0387432081266241,0.0562248995983936,0.0070871722182849,0.00874084573588471,0.0682730923694779,0.00354358610914245,0.0533900307110796,0.0196078431372549,0,57.3,49.4,13.8,0.369005433498701,0.479565320103945,0.26128041578077,0.218521143397118,0.00196550909520435,0.428301441058351,0.0434679896054807,0.00259862981337113,0.070871722182849,0.0283486888731396,0.0448854240491377,0.0465390975667375,0.011103236475313,0.124734231041814,0.0992204110559887,0.00661469407039924,0.0363808173871958,0.00165367351759981,0,0.0023623907394283,0.0439404677533664,0.0609496810772502,0.0172454523978266,0.0543349870068509,0.0214977557287975,0.00874084573588471,0.0120481927710843,0.00779588944011339,0.0252775809118828,0,0.02504134183794,0.0297661233167966,0.0786676116229624,0.00661469407039924,0.0340184266477675,0.0219702338766832,0.0196078431372549,0.0706354831089062,0.000944956295771321,0.0602409638554217,0.287739192062367,0.215922513583747,0,0.0713442003307347,0,0.258209307819513,0.034727143869596,0.0318922749822821,0.013938105362627,0.00141743444365698,0.00732341129222773,0.0949681077250177,0.143397117883298,0.0595322466335932,0.0243326246161115,0.0259862981337113,0.0366170564611387,0.072289156626506,0.0812662414363336,0.0522088353413655,0.0377982518308528,0.0673281360737066,14.1743444365698,14.6468225844555,28.8211670210253
"227","L8W",26077,8612,NA,NA,0.480883537216704,0.0667254668865284,0.0628906699390267,0.0630824097864018,0.0638493691759021,0.0615484910074012,0.0651915481075277,0.0791885569659087,0.0694098247497795,0.148023162173563,39.5,38.8,0.578262888992104,0.0371574547143521,0.335578262888992,0.013934045517882,0.00870877844867626,0.0127728750580585,0.000580585229911751,0,3,0.448287763162941,0.374851401618284,47160,40680,60400,65900,0.0404571077961422,0.063465889481152,0.0998964604824175,0.126548299267554,0.101046899566668,0.0897342485715381,0.0784215975764083,0.0600145722284005,0.0425662461172681,0.0302948958852629,0.0243509606166353,0.0580971737546497,101000,89000,0.0153391877900065,0.973463205123289,0.248303102350731,0.0780381178816582,0,0.174756154203437,0.813980492336275,7,0.269586225409365,0.0561797752808989,0.916708210300265,0.0720941826130306,0.6478889442804,0.328833838248265,0.0118878705372551,0.911339494573762,0.0692180849024044,0.68221037696054,0.255972696245734,0.0619319707021513,0.139011389346934,0.19883422172796,0.133642673620432,0.0184070253480078,0.00920351267400391,0.0176400659585075,0.039881888254017,0.0696015645971546,0.0103539517582544,0.0145722284005062,0.0638493691759021,0.00383479694750163,0.0632741496337769,0.0222418222955095,0,63.2,54.7,13.4,0.309084633968631,0.506960156459715,0.272654062967366,0.234497833339725,0.00158377113931817,0.452506039805192,0.0456340836752694,0.00230087816850098,0.0784215975764083,0.0316370748168884,0.0542623768071481,0.054070636959773,0.00958699236875407,0.143804885531311,0.0807224757449093,0.00709437435287802,0.0366223108486406,0.00230087816850098,0.000575219542125245,0.00191739847375081,0.030486635732638,0.0621237105495264,0.0147639682478813,0.0644245887180274,0.0245427004640104,0.00920351267400391,0.0239674809218852,0.00786133374237834,0.0279940177167619,0.000958699236875407,0.0203244238217586,0.039881888254017,0.0857077117766614,0.00766959389500326,0.0299114161905127,0.0232005215323849,0.0201326839743836,0.0853242320819113,0.000958699236875407,0.0531119377228976,0.307167235494881,0.232580434865974,0,0.0740115810867814,0.000575219542125245,0.287609771062622,0.0335544732906393,0.0251179200061357,0.00747785404762818,0.000575219542125245,0.00594393526862753,0.0924186064347893,0.160102772558193,0.0586723932967749,0.0237757410745101,0.0251179200061357,0.0343214326801396,0.0715189630709054,0.0717107029182805,0.0665337270391533,0.0448671242857691,0.0713272232235303,34.5131725275147,14.5722284005062,49.0854009280209
"228","L9A",25899,10346,NA,NA,0.484767751650643,0.0749063670411985,0.0760647129232789,0.0696938105718368,0.0579172941040195,0.0584964670450597,0.0619715046913008,0.0783814046874397,0.0681493493957296,0.178578323487393,41.6,40.4,0.640344094335975,0.026097042335202,0.079740962690895,0.023680649526387,0.050744248985115,0.15464913976416,0.003382949932341,0,2.5,0.43688945519132,0.405807174022163,45840,39760,58800,64500,0.0351364917564385,0.064481254102475,0.101548322329047,0.131472257616124,0.11757210703116,0.100776091740994,0.0818564423336808,0.0583034093980463,0.0438240858720414,0.0289586470520097,0.0210432835244604,0.0509672188115371,81000,72000,0.0214293988184872,0.983821769180277,0.261593111703155,0.132244488204178,0,0.059926541658612,0.925478445776145,6.3,0.311981157573651,0.0801189235105603,0.916058535078574,0.08919263292019,0.695586702189274,0.28804200934399,0.021815514112514,0.90215838449361,0.0965288235066991,0.646936175141897,0.311788099926638,0.067377118807676,0.148461330553303,0.206957797598363,0.130506969381057,0.0158307270550987,0.0111973435267771,0.0156376694080853,0.0440171435190548,0.0617784470442874,0.0106181705857369,0.0140932082319781,0.067377118807676,0.00540561411637515,0.0669910035136492,0.0243252635236882,0,60.3,52.3,13.1,0.334182786980192,0.512568052820572,0.274334916406039,0.238233136414533,0.0015907950113904,0.445577049306923,0.0513533341055639,0.00173751882312058,0.0712382717479439,0.0366809529325457,0.0540561411637515,0.0507741611645237,0.0123556894088575,0.134368122321325,0.0963357658596857,0.00637090235144214,0.0326267423452643,0.00289586470520097,0.000386115294026796,0.00212363411714738,0.0405421058728136,0.0598478705741534,0.0162168423491254,0.0629367929263678,0.0258697246997954,0.00791536352754933,0.0177613035252326,0.00733619058650913,0.0278003011699293,0.000579172941040195,0.0270280705818757,0.0347503764624117,0.0826286729217344,0.00868759411560292,0.0295378199930499,0.0220085717595274,0.0196918799953666,0.0841731340978416,0.000386115294026796,0.0588825823390864,0.299818525811807,0.225684389358663,0,0.0741341364531449,0.000386115294026796,0.265068149349396,0.037839298814626,0.0310822811691571,0.0144793235260049,0.00135140352909379,0.00888065176261632,0.0967218811537125,0.144407119966022,0.0608131588092204,0.0264488976408356,0.0305031082281169,0.0341712035213715,0.0646743117494884,0.081470327039654,0.0611992741032472,0.0430518552839878,0.0743271941001583,33.2059152863045,13.9001505849647,47.1060658712692
"229","L9B",25025,8461,NA,NA,0.472927072927073,0.0587412587412587,0.0521478521478521,0.0579420579420579,0.0597402597402597,0.0599400599400599,0.0693306693306693,0.0763236763236763,0.0651348651348651,0.2003996003996,42.4,42.8,0.591537643304574,0.0224559744711027,0.342158137336012,0.00827325375251152,0.0130008273253753,0.00768230705590356,0,0,2.9,0.478521478521479,0.356043956043956,52500,43560,69000,76400,0.0357642357642358,0.0693306693306693,0.0951048951048951,0.111688311688312,0.0939060939060939,0.0829170829170829,0.0681318681318681,0.0571428571428571,0.0467532467532468,0.033966033966034,0.0313686313686314,0.0841158841158841,105000,92000,0.0141858141858142,0.95984015984016,0.26973026973027,0.0647352647352647,0,0.205649450419572,0.783595319702163,7.1,0.276123876123876,0.0577422577422577,0.921878121878122,0.0521478521478521,0.664135864135864,0.298701298701299,0.0113886113886114,0.885314685314685,0.0827172827172827,0.651148851148851,0.281718281718282,0.0415584415584416,0.113286713286713,0.185214785214785,0.159440559440559,0.0187812187812188,0.00939060939060939,0.0165834165834166,0.0375624375624376,0.0811188811188811,0.015984015984016,0.0165834165834166,0.0619380619380619,0.003996003996004,0.0665334665334665,0.015984015984016,0.0003996003996004,59.6,52.4,12.2,0.322077922077922,0.485314685314685,0.263936063936064,0.221378621378621,0.00165434565434565,0.415784215784216,0.0529470529470529,0.0023976023976024,0.0827172827172827,0.033966033966034,0.0557442557442557,0.0565434565434565,0.010989010989011,0.125274725274725,0.0713286713286713,0.0047952047952048,0.0247752247752248,0.0021978021978022,0.0011988011988012,0.0035964035964036,0.0317682317682318,0.0453546453546454,0.014985014985015,0.0625374625374625,0.0237762237762238,0.00679320679320679,0.0221778221778222,0.00819180819180819,0.028971028971029,0.0011988011988012,0.0165834165834166,0.0443556443556444,0.0777222777222777,0.00719280719280719,0.026973026973027,0.0201798201798202,0.022977022977023,0.103096903096903,0.001998001998002,0.0445554445554446,0.273326673326673,0.205794205794206,0,0.0669330669330669,0.000599400599400599,0.263736263736264,0.0251748251748252,0.0143856143856144,0.00699300699300699,0,0.00699300699300699,0.0863136863136863,0.13966033966034,0.0441558441558442,0.018981018981019,0.0285714285714286,0.0295704295704296,0.0579420579420579,0.0643356643356643,0.0685314685314685,0.0431568431568432,0.0545454545454545,45.5544455544456,28.7712287712288,74.3256743256743
"230","L9C",41202,15123,NA,NA,0.485170622785302,0.0701422261055289,0.0648026794815786,0.0615261395077909,0.055094412892578,0.0593417795252658,0.0638318528226785,0.0662589194699287,0.064195912819766,0.203752245036649,42.2,41.2,0.601732460490643,0.0684388018250347,0.151424981815777,0.0244660450968723,0.0307478674866098,0.096541691463334,0.000991866693116445,0.000330622231038815,2.7,0.4511916897238,0.394641036842872,74100,67200,63200,69700,0.0377408863647396,0.0663802728022912,0.0976894325518179,0.124144459006844,0.103878452502306,0.0884665792922674,0.073054706082229,0.0582495995340032,0.0445366729770399,0.0332508130673268,0.0259696131255764,0.0667443327993787,92000,81000,0.018688413183826,0.956264259016553,0.253507111305276,0.103028979175768,0,0.0935660913839847,0.877802023408054,6.9,0.288335517693316,0.0658948594728411,0.874472113004223,0.100480559196156,0.64438619484491,0.300349497597204,0.0303383330906267,0.872894519683511,0.0934420659191301,0.618901995048784,0.307873404203679,0.0407747196738022,0.116741905732731,0.17911751856706,0.162249405368671,0.0185670598514635,0.0137129265569633,0.0195378865103636,0.0456288529683025,0.0656521528081161,0.0155332265424009,0.0154118732100383,0.0646813261492161,0.00449007329741275,0.0606766661812533,0.0173535265278385,0,60.3,52.3,13.2,0.328139410708218,0.490388816076889,0.250351924663851,0.239915538080676,0.000990243192078054,0.421338769962623,0.0588563661958157,0.00339789330615019,0.0698995194408038,0.0374981797000146,0.0518178729187904,0.0610407261783409,0.0120139799038882,0.133003252269307,0.0790010193679919,0.00618901995048784,0.0264550264550265,0.00218435998252512,0.000485413329450027,0.00303383330906267,0.0350711130527644,0.0499975729333528,0.0148051065482258,0.0567933595456531,0.0230571331488763,0.00813067326828795,0.0171108198631134,0.00764525993883792,0.0317945730789767,0.000849473326537547,0.0224503664870637,0.0480559196155526,0.0792437260327169,0.0072811999417504,0.0319159264113393,0.0197805931750886,0.0208727731663511,0.100480559196156,0.00169894665307509,0.0533954662395029,0.272680937818553,0.205451191689724,0,0.0668656861317412,0.000242706664725013,0.255084704625989,0.0294888597640891,0.0242706664725013,0.0101936799184506,0.00072811999417504,0.00618901995048784,0.0872530459686423,0.141497985534683,0.0495121596039027,0.0220863064899762,0.0256055531284889,0.0269404397844765,0.0590990728605408,0.0749963594000291,0.0626183194990534,0.0391971263530897,0.063225086160866,39.5611863501772,23.5425464783263,63.1037328285035
"231","L9E",16933,5075,NA,NA,0.499025571369515,0.0670288785212307,0.107777712159688,0.107777712159688,0.086812732534105,0.0637807830862812,0.046654461702002,0.0395677080257485,0.0301187031240772,0.0646666272958129,31.6,32.4,0.638423645320197,0.0334975369458128,0.233497536945813,0.00197044334975369,0.00886699507389163,0.045320197044335,0,0,3.5,0.498435008563161,0.225004429221048,59750,48920,73000,80800,0.0448827732829386,0.0670288785212307,0.0723439437784208,0.0894702651627001,0.0714580995688892,0.0623043760703951,0.0543317781846099,0.0490167129274198,0.0437016476702297,0.036319612590799,0.0298234217209,0.102462646902498,124000,106000,0.00442922104765842,0.986239886611941,0.213783735900313,0.0732297879879525,0,0.0916256157635468,0.866009852216749,6.4,0.183074469969881,0.101872084096144,0.810547451721491,0.180416937341286,0.453256953877045,0.5069981692553,0.0304139845272545,0.743223291797083,0.228252524655997,0.126380440559854,0.768322211067147,0.0248036378668871,0.0817929486800921,0.119884249689955,0.315951101399634,0.0147640701588614,0.00944900490167129,0.0236225122541782,0.0555129037973188,0.123132345124904,0.0224413866414693,0.0431110848638753,0.0794306974546743,0.00383865824130396,0.0501978385401287,0.00944900490167129,0.000590562806354456,71.5,64,10.5,0.21407901730349,0.49636803874092,0.292328589145456,0.203744168192287,0.00248036378668871,0.402173271127384,0.090651390775409,0.00590562806354456,0.10334849111203,0.0826787928896238,0.0375007382035079,0.0540364967814327,0.0118112561270891,0.107777712159688,0.0664383157148763,0.00974428630484852,0.0138782259493297,0.00620090946672179,0.00118112561270891,0.0020669698222406,0.0315951101399634,0.0342526427685584,0.0242130750605327,0.0566940294100278,0.0298234217209,0.0144687887556842,0.050493119943306,0.0126971003366208,0.0711628181657119,0.00324809543494951,0.0236225122541782,0.0318903915431406,0.0493119943305971,0.00354337683812673,0.0165357585779248,0.0132876631429753,0.0174216027874564,0.192228193468375,0.00147640701588614,0.0522648083623693,0.209059233449477,0.0690958483434713,0.0298234217209,0.109549400578752,0.000590562806354456,0.220575208173389,0.0165357585779248,0.0132876631429753,0.00324809543494951,0,0.0073820350794307,0.0404535522352802,0.0693911297466486,0.0788401346483198,0.0321856729463178,0.040158270832103,0.0230319494478238,0.0327762357526723,0.0623043760703951,0.0637807830862812,0.0434063662670525,0.0360243311876218,161.814208941121,20.0791354160515,181.893344357172
"232","L9G",25020,9180,NA,NA,0.49220623501199,0.0507593924860112,0.047761790567546,0.057154276578737,0.0601518784972022,0.0627498001598721,0.0693445243804956,0.0761390887290168,0.0751398880895284,0.21203037569944,43.1,44.8,0.758714596949891,0.0152505446623094,0.14760348583878,0.0125272331154684,0.0326797385620915,0.00871459694989107,0.000544662309368192,0,2.8,0.53796962430056,0.29916067146283,76200,59550,86000,100700,0.030775379696243,0.0669464428457234,0.074740207833733,0.0883293365307754,0.0715427657873701,0.0661470823341327,0.0583533173461231,0.0557553956834532,0.0499600319744205,0.0425659472422062,0.0373701039168665,0.18365307753797,138000,115000,0.00999200639488409,0.978217426059153,0.321742605915268,0.0361710631494804,0,0.135076252723312,0.84041394335512,7.9,0.29916067146283,0.0563549160671463,0.934252597921663,0.0539568345323741,0.75599520383693,0.219624300559552,0.0123900879296563,0.89308553157474,0.0885291766586731,0.662869704236611,0.282573940847322,0.0123900879296563,0.0761390887290168,0.158473221422862,0.248001598721023,0.025779376498801,0.0117905675459632,0.025779376498801,0.0621502797761791,0.0947242206235012,0.018185451638689,0.0121902478017586,0.0623501199040767,0.00479616306954436,0.0725419664268585,0.0157873701039169,0.000399680255795364,64.9,58.3,10.2,0.295563549160671,0.529576338928857,0.29656274980016,0.233013589128697,0.00167865707434053,0.410871302957634,0.111710631494804,0.0129896083133493,0.100719424460432,0.0451638689048761,0.0587529976019185,0.083533173461231,0.017585931254996,0.118305355715428,0.0581534772182254,0.0117905675459632,0.0157873701039169,0.00739408473221423,0.00139888089528377,0.00359712230215827,0.035171862509992,0.0383693045563549,0.017585931254996,0.0551558752997602,0.016986410871303,0.0105915267785771,0.0319744204636291,0.0161870503597122,0.0487609912070344,0.0021982414068745,0.0177857713828937,0.0591526778577138,0.0793365307753797,0.0115907274180655,0.0199840127897682,0.0217825739408473,0.0279776179056755,0.170863309352518,0.00139888089528377,0.0435651478816946,0.264788169464428,0.19224620303757,0,0.0721422861710631,0.000399680255795364,0.264388489208633,0.0229816147082334,0.00419664268585132,0.00839328537170264,0.00139888089528377,0.00719424460431655,0.0857314148681055,0.134292565947242,0.0479616306954436,0.0193844924060751,0.0209832134292566,0.0177857713828937,0.0459632294164668,0.0781374900079936,0.0775379696243006,0.0539568345323741,0.0349720223820943,102.318145483613,47.5619504396483,149.880095923261
"233","L9H",31221,12828,NA,NA,0.479164664808943,0.0482047339931456,0.0466032478139714,0.0491656257006502,0.0533294897665033,0.0581339483040261,0.0699849460299158,0.0827968354633099,0.0784728227795394,0.265686557125012,46.7,49.6,0.651309635173059,0.0140318054256314,0.0838010601808544,0.0222170252572498,0.084970377299657,0.116152167134394,0.00233863423760524,0,2.4,0.525127318151244,0.338394029659524,66700,53550,82000,94500,0.025463630248871,0.0621376637519618,0.0847186188783191,0.102975561320906,0.0840780244066494,0.0779923769257871,0.0682233112328241,0.0598955831011178,0.0494859229364851,0.0421190865122834,0.0360334390314212,0.143012715800263,106000,91000,0.0128118894333942,0.958329329617885,0.317895006566093,0.0869606995291631,0,0.126286248830683,0.859058309946991,7.2,0.329265558438231,0.0728676211524295,0.935428077255693,0.0358732904135037,0.78873194324333,0.176323628327088,0.00624579609877967,0.89394958521508,0.0712661349732552,0.686236827776176,0.246789020210756,0.0233816982159444,0.0898433746516768,0.153102078729061,0.216200634188527,0.0233816982159444,0.0134524839050639,0.0270651164280452,0.0522084494410813,0.0598955831011178,0.0225809551263573,0.0132923352871465,0.0611767720444573,0.00976906569296307,0.0688639057044938,0.0171359021171647,0.000480445853752282,60.7,54.6,10.2,0.320137087216937,0.519041670670382,0.284744242657186,0.234297428013196,0.0013260305563563,0.406617340892348,0.0912847122129336,0.00960891707504564,0.0829569840812274,0.0434002754556228,0.053970084238173,0.0839178757887319,0.020979468947183,0.0983312514013004,0.072707472534512,0.0113705518721373,0.0204990230934307,0.00768713366003651,0.000640594471669709,0.00400371544793568,0.0393965600076871,0.0409980461868614,0.0171359021171647,0.0494859229364851,0.0134524839050639,0.0107299574004676,0.0180967938246693,0.0107299574004676,0.0472438422856411,0.00160148617917427,0.0139329297588162,0.0653406361103104,0.0791134172512091,0.0148938214663207,0.0193779827680087,0.0177764965888344,0.0267448191922104,0.149258511899042,0.00160148617917427,0.0454822074885494,0.261522693059159,0.181448384100445,0,0.0797540117228788,0.000320297235834855,0.252234073219948,0.0206591717113481,0.00688639057044938,0.0158547131738253,0.00400371544793568,0.00736683642420166,0.0821562409916402,0.122193395470997,0.0589346913936133,0.0245027385413664,0.0192178341500913,0.0204990230934307,0.0555715704173473,0.0771916338362,0.0733480670061817,0.0427596809839531,0.0376349252105954,89.0426315620896,51.8881522052465,140.930783767336
